key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
75,"w1d2_battle","w1d2_battle",1,"Kampf gegen die Hydra",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,52,0,True,True,True,False,False,0,True,False,True,False,False,False,True,False,False,"Kampf gegen die Hydra","Prüfungen",8,,8,"ui/icon/112000/112055.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,"r1fb","r1fb",1,"Duell auf der großen Brücke",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,50,0,True,True,True,False,False,0,True,False,True,False,False,False,True,False,False,"Duell auf der großen Brücke","Prüfungen",8,,9,"ui/icon/112000/112054.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,"f1fb","f1fb",1,"Götterdämmerung - Ramuh",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,65,0,True,True,True,False,False,0,True,False,True,False,False,False,True,False,False,"Götterdämmerung - Ramuh","Prüfungen",8,,17,"ui/icon/112000/112062.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,"f1fb_2","f1fb_2",1,"Zenit der Götter - Ramuh",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,85,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Zenit der Götter - Ramuh","Prüfungen",19,,106,"ui/icon/112000/112063.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,"r1fc","r1fc",1,"Götterdämmerung - Shiva",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,80,0,True,True,True,False,False,0,True,False,True,False,False,False,True,False,False,"Götterdämmerung - Shiva","Prüfungen",8,,18,"ui/icon/112000/112073.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,"r1fc_2","r1fc_2",1,"Zenit der Götter - Shiva",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,95,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Zenit der Götter - Shiva","Prüfungen",19,,107,"ui/icon/112000/112074.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
81,"w1d7_battle","w1d7_battle",1,"Das Drachenhals-Kolosseum",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,80,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Das Drachenhals-Kolosseum","Prüfungen",8,,10,"ui/icon/112000/112075.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,"f1f3_battle","f1f3_battle",1,"Jenseits Urths Quelle",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,95,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Jenseits Urths Quelle","Prüfungen",8,,19,"ui/icon/112000/112065.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83,"r1fd","r1fd",1,"Der Schicksalsweg",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,90,0,True,True,True,False,False,0,True,False,True,False,False,False,True,False,False,"Der Schicksalsweg","Prüfungen",8,,6,"ui/icon/112000/112082.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84,"z1e9","z1e9",1,"Chrysalis",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,90,0,True,True,True,False,False,0,True,False,True,False,False,False,True,False,False,"Chrysalis","Prüfungen",8,,5,"ui/icon/112000/112081.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,"f1d3_battle","f1d3_battle",1,"Revanche in den Ruinen",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,90,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Revanche in den Ruinen","Prüfungen",8,,11,"ui/icon/112000/112080.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86,"d2fa","d2fa",1,"Götterdämmerung - Ravana",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,53,54,0,0,True,True,True,False,False,0,True,False,True,False,False,False,True,False,False,"Götterdämmerung - Ravana","Prüfungen",9,,110,"ui/icon/112000/112103.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,"d2fa_2","d2fa_2",1,"Zenit der Götter - Ravana",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,175,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Zenit der Götter - Ravana","Prüfungen",20,,121,"ui/icon/112000/112107.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88,"a2fa","a2fa",1,"Götterdämmerung - Bismarck",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,57,58,0,0,True,True,True,False,False,0,True,False,True,False,False,False,True,False,False,"Götterdämmerung - Bismarck","Prüfungen",9,,111,"ui/icon/112000/112104.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89,"a2fa_2","a2fa_2",1,"Zenit der Götter - Bismarck",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,165,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Zenit der Götter - Bismarck","Prüfungen",20,,120,"ui/icon/112000/112105.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90,"a2fb","a2fb",1,"Singularitäts-Reaktor",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,142,0,True,True,True,False,False,0,True,False,True,False,False,False,True,False,False,"Singularitäts-Reaktor","Prüfungen",9,,112,"ui/icon/112000/112106.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
91,"a2fb_2","a2fb_2",1,"Heldenlied von Thordans Fall",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,190,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Heldenlied von Thordans Fall","Prüfungen",20,,122,"ui/icon/112000/112122.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,"l1r1","l1r1",1,"Kristallturm - Das Labyrinth der Alten",False,0,0,0,108,"ContentMemberType#4",0,0,0,0,0,50,50,50,0,True,True,True,False,False,2,True,False,True,False,False,False,True,False,False,"Kristallturm - Das Labyrinth der Alten","Raids",14,,1,"ui/icon/112000/112033.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93,"s1b1","s1b1",1,"Verschlungene Schatten 1",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,70,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Verschlungene Schatten 1","Raids",10,,4,"ui/icon/112000/112043.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94,"s1b2","s1b2",1,"Verschlungene Schatten 2",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,73,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Verschlungene Schatten 2","Raids",10,,5,"ui/icon/112000/112044.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95,"s1b3","s1b3",1,"Verschlungene Schatten 3",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,70,0,True,True,True,False,False,0,True,False,True,False,False,False,True,False,False,"Verschlungene Schatten 3","Raids",10,,6,"ui/icon/112000/112045.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
96,"s1b4","s1b4",1,"Verschlungene Schatten 4",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,77,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Verschlungene Schatten 4","Raids",10,,7,"ui/icon/112000/112046.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97,"s1b5","s1b5",1,"Verschlungene Schatten 5",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,82,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Verschlungene Schatten 5","Raids",10,,8,"ui/icon/112000/112047.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98,"f1b1","f1b1",1,"Verschlungene Schatten 2 - 1",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,90,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Verschlungene Schatten 2 - 1","Raids",10,,9,"ui/icon/112000/112038.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99,"f1b2","f1b2",1,"Verschlungene Schatten 2 - 2",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,95,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Verschlungene Schatten 2 - 2","Raids",10,,10,"ui/icon/112000/112039.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100,"f1b3","f1b3",1,"Verschlungene Schatten 2 - 3",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,100,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Verschlungene Schatten 2 - 3","Raids",10,,11,"ui/icon/112000/112040.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101,"f1b4","f1b4",1,"Verschlungene Schatten 2 - 4",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,105,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Verschlungene Schatten 2 - 4","Raids",10,,12,"ui/icon/112000/112041.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102,"l1r2","l1r2",1,"Kristallturm - Der Syrcus-Turm",False,0,0,0,108,"ContentMemberType#4",0,0,0,0,0,50,50,70,0,True,True,True,False,False,2,True,False,True,False,False,False,True,False,False,"Kristallturm - Der Syrcus-Turm","Raids",14,,2,"ui/icon/112000/112061.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103,"f1b1_2","f1b1_2",1,"Verschlungene Schatten 2 - 1 (episch)",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,105,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Verschlungene Schatten 2 - 1 (episch)","Raids",12,,17,"ui/icon/112000/112038.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104,"f1b2_2","f1b2_2",1,"Verschlungene Schatten 2 - 2 (episch)",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,105,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Verschlungene Schatten 2 - 2 (episch)","Raids",12,,18,"ui/icon/112000/112039.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105,"f1b3_2","f1b3_2",1,"Verschlungene Schatten 2 - 3 (episch)",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,105,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Verschlungene Schatten 2 - 3 (episch)","Raids",12,,19,"ui/icon/112000/112040.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106,"f1b4_2","f1b4_2",1,"Verschlungene Schatten 2 - 4 (episch)",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,105,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Verschlungene Schatten 2 - 4 (episch)","Raids",12,,20,"ui/icon/112000/112041.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107,"w1b1","w1b1",1,"Verschlungene Schatten 3 - 1",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,110,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Verschlungene Schatten 3 - 1","Raids",10,,13,"ui/icon/112000/112069.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108,"w1b2","w1b2",1,"Verschlungene Schatten 3 - 2",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,115,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Verschlungene Schatten 3 - 2","Raids",10,,14,"ui/icon/112000/112070.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109,"w1b3","w1b3",1,"Verschlungene Schatten 3 - 3",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,120,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Verschlungene Schatten 3 - 3","Raids",10,,15,"ui/icon/112000/112071.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110,"w1b4","w1b4",1,"Verschlungene Schatten 3 - 4",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,123,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Verschlungene Schatten 3 - 4","Raids",10,,16,"ui/icon/112000/112072.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111,"l1r3","l1r3",1,"Die Welt der Dunkelheit",False,0,0,0,108,"ContentMemberType#4",0,0,0,0,0,50,50,90,0,True,True,True,False,False,2,True,False,True,False,False,False,True,False,False,"Die Welt der Dunkelheit","Raids",14,,3,"ui/icon/112000/112079.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112,"d2a1","d2a1",1,"Alexander - Faust des Vaters",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,170,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alexander - Faust des Vaters","Raids",11,,40,"ui/icon/112000/112095.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
113,"d2a2","d2a2",1,"Alexander - Elle des Vaters",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,170,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alexander - Elle des Vaters","Raids",11,,41,"ui/icon/112000/112096.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114,"d2a3","d2a3",1,"Alexander - Arm des Vaters",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,170,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alexander - Arm des Vaters","Raids",11,,42,"ui/icon/112000/112097.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115,"d2a4","d2a4",1,"Alexander - Last des Vaters",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,170,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alexander - Last des Vaters","Raids",11,,43,"ui/icon/112000/112098.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
116,"d2a1_2","d2a1_2",1,"Alexander - Faust des Vaters (episch)",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,190,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alexander - Faust des Vaters (episch)","Raids",13,,52,"ui/icon/112000/112099.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117,"d2a2_2","d2a2_2",1,"Alexander - Elle des Vaters (episch)",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,195,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alexander - Elle des Vaters (episch)","Raids",13,,53,"ui/icon/112000/112100.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
118,"d2a3_2","d2a3_2",1,"Alexander - Arm des Vaters (episch)",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,200,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alexander - Arm des Vaters (episch)","Raids",13,,54,"ui/icon/112000/112101.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
119,"d2a4_2","d2a4_2",1,"Alexander - Last des Vaters (episch)",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,205,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alexander - Last des Vaters (episch)","Raids",13,,55,"ui/icon/112000/112102.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
120,"z2r1","z2r1",1,"Die Nichts-Arche",False,1,0,0,108,"ContentMemberType#4",0,0,0,0,0,60,60,175,0,True,True,True,False,False,2,True,False,True,False,False,False,True,False,False,"Die Nichts-Arche","Raids",15,,30,"ui/icon/112000/112118.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
121,"",,0,,False,0,0,0,0,"ContentMemberType#0",0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,"","",0,"",0,"ui/icon/000000/000000.tex",0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122,"",,0,,False,0,0,0,0,"ContentMemberType#0",0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,"","",0,"",0,"ui/icon/000000/000000.tex",0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123,"",,0,,False,0,0,0,0,"ContentMemberType#0",0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,"","",0,"",0,"ui/icon/000000/000000.tex",0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
124,"",,0,,False,0,0,0,0,"ContentMemberType#0",0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,"","",0,"",0,"ui/icon/000000/000000.tex",0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
125,"",,0,,False,0,0,0,0,"ContentMemberType#0",0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,"","",0,"",0,"ui/icon/000000/000000.tex",0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
126,"",,0,,False,0,0,0,0,"ContentMemberType#0",0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,"","",0,"",0,"ui/icon/000000/000000.tex",0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
127,"l1p1","l1p1",1,"Äußere Ruinen (Sicherung)",True,0,0,1,146,"ContentMemberType#7",0,0,0,0,0,30,70,0,0,False,True,False,False,False,0,True,False,True,False,False,False,True,False,False,"Äußere Ruinen (Sicherung)","PvP",3,,100,"ui/icon/112000/112064.tex",0,-1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
128,"",,0,,False,0,0,0,0,"ContentMemberType#0",0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,"","",0,"",0,"ui/icon/000000/000000.tex",0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
129,"",,0,,False,0,0,0,0,"ContentMemberType#0",0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,"","",0,"",0,"ui/icon/000000/000000.tex",0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
130,"s2p1","s2p1",1,"Robbenholm (Eroberung)",True,0,0,2,146,"ContentMemberType#7",0,0,0,0,0,30,70,0,0,False,True,False,False,False,0,True,False,True,False,False,False,True,False,False,"Robbenholm (Eroberung)","PvP",3,,102,"ui/icon/112000/112108.tex",0,-1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
131,"a2fc","a2fc",2,"Das Diadem (leicht)",False,1,0,0,142,"ContentMemberType#16",0,0,1,67205,0,60,0,179,0,True,True,True,False,False,4,False,False,True,False,False,False,True,False,False,"Das Diadem (leicht)","",0,,1,"ui/icon/112000/112119.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
132,"a2fc_2","a2fc_2",2,"Das Diadem",False,1,0,0,142,"ContentMemberType#16",0,0,1,67205,0,60,0,179,0,True,True,True,False,False,4,False,False,True,False,False,False,True,False,False,"Das Diadem","",0,,2,"ui/icon/112000/112120.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133,"a2fc_3","a2fc_3",2,"Das Diadem (schwer)",False,1,0,0,142,"ContentMemberType#16",0,0,1,67205,0,60,0,179,0,True,True,True,False,False,4,False,False,True,False,False,False,True,False,False,"Das Diadem (schwer)","",0,,3,"ui/icon/112000/112121.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
134,"a2fd","a2fd",1,"Götterdämmerung - Sephirot",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,190,0,True,True,True,False,False,0,True,False,True,False,False,False,True,False,False,"Götterdämmerung - Sephirot","Prüfungen",9,,114,"ui/icon/112000/112126.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
135,"a2fd_2","a2fd_2",1,"Zenit der Götter - Sephirot",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,205,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Zenit der Götter - Sephirot","Prüfungen",20,,124,"ui/icon/112000/112127.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
136,"d2a5","d2a5",1,"Alexander - Faust des Sohnes",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,200,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alexander - Faust des Sohnes","Raids",11,,44,"ui/icon/112000/112128.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
137,"d2a6","d2a6",1,"Alexander - Elle des Sohnes",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,200,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alexander - Elle des Sohnes","Raids",11,,45,"ui/icon/112000/112129.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
